svrsymlink	20	16	8	8192	4071.69427685744	33355319.5160161	1023.82920569314	8387208.85303823	7.504	7.884	38.679	13.876	42.274	42.663	42.815	43.280	43.181	43.677	44.362	44.508	53.400	47.023	185.090	185.552
svrsymlink	20	16	8	8192	4074.98333333333	33382263.4666667	1024.61333333333	8393632.42666667	8.376	8.754	34.688	34.653	41.438	41.804	42.096	42.454	42.509	42.838	43.879	43.914	55.654	50.185	308.637	308.638
svrsymlink	20	16	8	8192	4075.33082230592	33385110.0963301	1024.73917536082	8394663.32455585	7.622	7.978	37.523	37.454	42.192	42.566	42.714	43.147	43.053	43.494	44.094	44.308	52.292	46.718	73.063	69.284
svrsymlink	20	16	8	8192	4072.43333333333	33361373.8666667	1023.84	8387297.28	7.709	8.067	37.135	38.861	42.125	42.494	42.629	43.063	42.969	43.417	44.099	44.288	53.530	47.383	274.447	273.498
svrsymlink	20	16	8	8192	4075.30666666667	33384912.2133333	1024.66666666667	8394069.33333333	7.928	8.248	37.570	31.403	41.900	42.219	42.449	42.765	42.815	43.104	43.888	43.926	51.745	46.424	129.959	129.366
svrsymlink	20	16	8	8192	4075.13749541682	33383526.3624546	1024.6591780274	8394007.98640045	8.043	8.386	37.115	37.102	41.778	42.113	42.315	42.679	42.676	43.017	44.062	43.911	53.638	46.534	70.813	78.967
